"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"County","Bell","TX",4.24278524099373,"Killeen, TX","Bell",NA
"County","Bibb","GA",4.93724659241534,"Macon, GA","Bibb",NA
"County","Bond","IL",3.68517717789708,"St. Louis, IL","Bond",NA
"County","Boyd","KY",1.54053854090747,"Huntington, KY","Boyd",NA
"County","Cass","MO",3.86202288059524,"Kansas City, MO","Cass",NA
"County","Cass","ND",4.1629718342556,"Fargo, ND","Cass",NA
"County","Cass","NE",3.26871721737618,"Omaha, NE","Cass",NA
"County","Clay","FL",4.87836208644972,"Jacksonville, FL","Clay",NA
"County","Clay","MN",3.97927908863657,"Fargo, MN","Clay",NA
"County","Clay","MO",3.449363518689,"Kansas City, MO","Clay",NA
"County","Cobb","GA",5.67301493140397,"Atlanta, GA","Cobb",NA
"County","Cole","MO",2.6013796924801,"Jefferson City, MO","Cole",NA
"County","Cook","IL",3.6276654748469,"Chicago, IL","Cook",NA
"County","Dade","GA",4.05959356238003,"Chattanooga, GA","Dade",NA
"County","Dane","WI",3.41037728693378,"Madison, WI","Dane",NA
"County","Erie","NY",3.21167129643305,"Buffalo, NY","Erie",NA
"County","Erie","OH",4.09759592677375,"Sandusky, OH","Erie",NA
"County","Erie","PA",2.47125417616046,"Erie, PA","Erie",NA
"County","Ford","IL",3.35338843374879,"Champaign-Urbana, IL","Ford",NA
"County","Hays","TX",2.83641313841822,"Austin, TX","Hays",NA
"County","Hunt","TX",4.68968471828232,"Dallas-Fort Worth, TX","Hunt",NA
"County","Iowa","WI",3.910358021573,"Madison, WI","Iowa",NA
"County","Kane","IL",3.60127655482682,"Chicago, IL","Kane",NA
"County","Kent","MI",4.87216163258412,"Grand Rapids, MI","Kent",NA
"County","Kent","RI",3.95825176944127,"Providence, RI","Kent",NA
"County","Kern","CA",5.82720055790591,"Bakersfield, CA","Kern",NA
"County","King","WA",8.76997214231904,"Seattle, WA","King",NA
"County","Knox","TN",4.64780747172609,"Knoxville, TN","Knox",NA
"County","Lake","FL",6.62333122798458,"Orlando, FL","Lake",NA
"County","Lake","IL",3.86619423009393,"Chicago, IL","Lake",NA
"County","Lake","IN",3.67642291288809,"Chicago, IN","Lake",NA
"County","Lake","OH",1.69474893610842,"Cleveland, OH","Lake",NA
"County","Lane","OR",3.26648258074976,"Eugene, OR","Lane",NA
"County","Leon","FL",1.33782698271581,"Tallahassee, FL","Leon",NA
"County","Linn","IA",3.98457957925311,"Cedar Rapids, IA","Linn",NA
"County","Long","GA",3.11091174756586,"Hinesville, GA","Long",NA
"County","Mesa","CO",4.34948646430409,"Grand Junction, CO","Mesa",NA
"County","Napa","CA",2.94256400463075,"Napa, CA","Napa",NA
"County","Ohio","WV",4.19388816937589,"Wheeling, WV","Ohio",NA
"County","Owen","IN",5.21430461004288,"Bloomington, IN","Owen",NA
"County","Park","CO",5.88371783129413,"Denver, CO","Park",NA
"County","Pike","GA",6.24742133129681,"Atlanta, GA","Pike",NA
"County","Pike","PA",1.79608424387805,"New York, PA","Pike",NA
"County","Pima","AZ",4.1799932468704,"Tucson, AZ","Pima",NA
"County","Pitt","NC",6.78164778106232,"Greenville, NC","Pitt",NA
"County","Polk","FL",6.53885132074365,"Lakeland, FL","Polk",NA
"County","Polk","IA",3.31142453455138,"Des Moines, IA","Polk",NA
"County","Polk","MN",-1.53657781978181,"Grand Forks, MN","Polk",NA
"County","Polk","OR",5.39625418368159,"Salem, OR","Polk",NA
"County","Polk","TN",3.25336951550468,"Cleveland, TN","Polk",NA
"County","Utah","UT",4.82274568478929,"Provo, UT","Utah",NA
"County","Vigo","IN",5.51237242299425,"Terre Haute, IN","Vigo",NA
"County","Wake","NC",4.92305992573557,"Raleigh, NC","Wake",NA
"County","Webb","TX",2.95245145834921,"Laredo, TX","Webb",NA
"County","Weld","CO",2.56396338728662,"Greeley, CO","Weld",NA
"County","Will","IL",3.67568315793506,"Chicago, IL","Will",NA
"County","Wise","TX",4.29725509044143,"Dallas-Fort Worth, TX","Wise",NA
"County","Wood","OH",3.90264226694624,"Toledo, OH","Wood",NA
"County","Wood","WV",3.03336530633475,"Parkersburg, WV","Wood",NA
"County","Yolo","CA",5.85609097894468,"Sacramento, CA","Yolo",NA
"County","York","ME",3.70557363702431,"Portland, ME","York",NA
"County","York","PA",2.98641212203249,"York, PA","York",NA
"County","Yuma","AZ",7.73036221832878,"Yuma, AZ","Yuma",NA
"County","Adams","CO",5.12476052288279,"Denver, CO","Adams",NA
"County","Aiken","SC",3.43176974835792,"Augusta, SC","Aiken",NA
"County","Allen","IN",3.20909571653878,"Fort Wayne, IN","Allen",NA
"County","Allen","OH",3.61294771059718,"Lima, OH","Allen",NA
"County","Anoka","MN",4.95907333754085,"Minneapolis-St Paul, MN","Anoka",NA
"County","Anson","NC",2.16277004838948,NA,"Anson",NA
"County","Baker","FL",3.38283729671767,"Jacksonville, FL","Baker",NA
"County","Barry","MI",3.54649554620815,"Grand Rapids, MI","Barry",NA
"County","Berks","PA",4.84895486482138,"Reading, PA","Berks",NA
"County","Bexar","TX",3.94311060786408,"San Antonio, TX","Bexar",NA
"County","Blair","PA",0.986670391251757,"Altoona, PA","Blair",NA
"County","Boise","ID",3.6668322749966,"Boise City, ID","Boise",NA
"County","Boone","IL",4.18964308394923,"Rockford, IL","Boone",NA
"County","Boone","IN",4.94405384005585,"Indianapolis, IN","Boone",NA
"County","Boone","KY",2.5117329146956,"Cincinnati, KY","Boone",NA
"County","Boone","MO",3.60308091975409,"Columbia, MO","Boone",NA
"County","Bowie","TX",0.985370057175989,"Texarkana, TX","Bowie",NA
"County","Bronx","NY",3.9247419677559,"New York, NY","Bronx",NA
"County","Brown","IN",4.36774336562838,"Indianapolis, IN","Brown",NA
"County","Brown","OH",2.93012002532007,"Cincinnati, OH","Brown",NA
"County","Brown","WI",3.61353662147273,"Green Bay, WI","Brown",NA
"County","Bryan","GA",2.17759215470019,"Savannah, GA","Bryan",NA
"County","Bucks","PA",3.20075016569624,"Philadelphia, PA","Bucks",NA
"County","Burke","GA",1.55489099832313,"Augusta, GA","Burke",NA
"County","Butte","CA",4.20745689656827,"Chico, CA","Butte",NA
"County","Butts","GA",5.59486675347829,"Atlanta, GA","Butts",NA
"County","Cecil","MD",3.85589575549175,"Philadelphia, MD","Cecil",NA
"County","Clark","IN",3.86886583822569,"Louisville/Jefferson County, IN","Clark",NA
"County","Clark","KY",4.03003739206227,"Lexington, KY","Clark",NA
"County","Clark","NV",6.83187182070831,"Las Vegas, NV","Clark",NA
"County","Clark","OH",3.26767614004579,"Springfield, OH","Clark",NA
"County","Clark","WA",3.67548673752454,"Portland, WA","Clark",NA
"County","Comal","TX",2.65563378531509,"San Antonio, TX","Comal",NA
"County","Creek","OK",2.34844200944466,"Tulsa, OK","Creek",NA
"County","Davie","NC",3.85846200726382,"Winston-Salem, NC","Davie",NA
"County","Davis","UT",4.17383514126096,"Ogden, UT","Davis",NA
"County","Dodge","MN",3.25730456145883,"Rochester, MN","Dodge",NA
"County","Duval","FL",4.97464367654637,"Jacksonville, FL","Duval",NA
"County","Eaton","MI",3.05883513786227,"Lansing, MI","Eaton",NA
"County","Ector","TX",4.86813301444834,"Odessa, TX","Ector",NA
"County","Ellis","TX",5.84713393082508,"Dallas-Fort Worth, TX","Ellis",NA
"County","Essex","MA",3.96695067753408,"Boston, MA","Essex",NA
"County","Essex","NJ",4.3581803208811,"New York, NJ","Essex",NA
"County","Floyd","GA",3.61042184581328,"Rome, GA","Floyd",NA
"County","Floyd","IN",3.35907523596571,"Louisville/Jefferson County, IN","Floyd",NA
"County","Giles","VA",3.99864921955431,"Blacksburg, VA","Giles",NA
"County","Glynn","GA",1.03104272504036,"Brunswick, GA","Glynn",NA
"County","Grady","OK",3.69692124749801,"Oklahoma City, OK","Grady",NA
"County","Grant","KY",3.08192512053839,"Cincinnati, KY","Grant",NA
"County","Henry","GA",5.93628920980133,"Atlanta, GA","Henry",NA
"County","Hinds","MS",3.72052093553419,"Jackson, MS","Hinds",NA
"County","Horry","SC",5.36257635394901,"Myrtle Beach, SC","Horry",NA
"County","Ionia","MI",5.52256773817869,"Ionia, MI","Ionia",NA
"County","Kings","NY",4.30052662417546,"New York, NY","Kings",NA
"County","Lamar","GA",5.54715908328707,"Atlanta, GA","Lamar",NA
"County","Lamar","MS",2.57974643288416,"Hattiesburg, MS","Lamar",NA
"County","Lucas","OH",3.67660819192039,"Toledo, OH","Lucas",NA
"County","Macon","IL",5.41825203122332,"Decatur, IL","Macon",NA
"County","Macon","TN",4.16098751349026,"Nashville, TN","Macon",NA
"County","Marin","CA",4.86978805206715,"San Francisco, CA","Marin",NA
"County","Meade","KY",3.83620076695322,"Elizabethtown, KY","Meade",NA
"County","Miami","KS",2.20391221886789,"Kansas City, KS","Miami",NA
"County","Miami","OH",3.5056102909145,"Dayton, OH","Miami",NA
"County","Mills","IA",3.12693310663383,"Omaha, IA","Mills",NA
"County","Ocean","NJ",3.23958889894753,"New York, NJ","Ocean",NA
"County","Osage","OK",3.21053019480219,"Tulsa, OK","Osage",NA
"County","Pasco","FL",6.0964652581593,"Tampa, FL","Pasco",NA
"County","Perry","PA",2.12916678801834,"Harrisburg, PA","Perry",NA
"County","Pinal","AZ",3.85424026623036,"Phoenix, AZ","Pinal",NA
"County","Posey","IN",3.73443353922899,"Evansville, IN","Posey",NA
"County","Salem","NJ",3.03203026695473,"Philadelphia, NJ","Salem",NA
"County","Sarpy","NE",3.31383622358465,"Omaha, NE","Sarpy",NA
"County","Scott","IA",4.18515754260897,"Davenport, IA","Scott",NA
"County","Scott","KY",3.41060320492067,"Lexington, KY","Scott",NA
"County","Scott","MN",5.382094628965,"Minneapolis-St Paul, MN","Scott",NA
"County","Smith","TN",4.32779979622248,"Nashville, TN","Smith",NA
"County","Smith","TX",5.20026418800223,"Tyler, TX","Smith",NA
"County","Stark","OH",4.20907793999277,"Canton, OH","Stark",NA
"County","Story","IA",2.78592802963591,"Ames, IA","Story",NA
"County","Tioga","NY",4.89856553001984,"Binghamton, NY","Tioga",NA
"County","Tulsa","OK",2.83026827718989,"Tulsa, OK","Tulsa",NA
"County","Union","NJ",5.58370560540103,"New York, NJ","Union",NA
"County","Union","OH",3.201179940135,"Columbus, OH","Union",NA
"County","Union","TN",4.49094182620189,"Knoxville, TN","Union",NA
"County","Wayne","MI",4.15127466340138,"Detroit, MI","Wayne",NA
"County","Wayne","NC",3.89625989260139,"Goldsboro, NC","Wayne",NA
"County","Wayne","NY",1.16574520838548,"Rochester, NY","Wayne",NA
"County","Wayne","WV",3.13282589848246,"Huntington, WV","Wayne",NA
"County","Weber","UT",6.35949316954484,"Ogden, UT","Weber",NA
"County","Wells","IN",2.35320603095152,"Fort Wayne, IN","Wells",NA
"County","Albany","NY",2.68654903566161,"Albany, NY","Albany",NA
"County","Austin","TX",3.94864082421446,"Houston, TX","Austin",NA
"County","Barrow","GA",5.49931664407992,"Atlanta, GA","Barrow",NA
"County","Bartow","GA",6.3112374350248,"Atlanta, GA","Bartow",NA
"County","Beaver","PA",5.44358002997536,"Pittsburgh, PA","Beaver",NA
"County","Benton","AR",2.83167641938802,"Fayetteville, AR","Benton",NA
"County","Benton","IA",4.36893011809282,"Cedar Rapids, IA","Benton",NA
"County","Benton","MN",3.82112870095192,"St. Cloud, MN","Benton",NA
"County","Benton","OR",1.90261836433511,"Corvallis, OR","Benton",NA
"County","Bergen","NJ",3.22203544380278,"New York, NJ","Bergen",NA
"County","Blount","AL",3.23748362863232,"Birmingham, AL","Blount",NA
"County","Blount","TN",4.51744252181836,"Knoxville, TN","Blount",NA
"County","Brazos","TX",4.31243636436842,"College Station, TX","Brazos",NA
"County","Brooks","GA",4.55992951911664,"Valdosta, GA","Brooks",NA
"County","Broome","NY",5.07838966909772,"Binghamton, NY","Broome",NA
"County","Butler","KS",2.3863751194166,"Wichita, KS","Butler",NA
"County","Butler","OH",2.79528777005739,"Cincinnati, OH","Butler",NA
"County","Butler","PA",4.02819760706443,"Pittsburgh, PA","Butler",NA
"County","Cabell","WV",3.28468909214505,"Huntington, WV","Cabell",NA
"County","Camden","NJ",3.60165270223503,"Philadelphia, NJ","Camden",NA
"County","Cannon","TN",3.39517465464333,"Nashville, TN","Cannon",NA
"County","Canyon","ID",4.78634121934783,"Boise City, ID","Canyon",NA
"County","Carbon","PA",2.92112793739955,"Allentown, PA","Carbon",NA
"County","Carter","TN",4.27801599021218,"Johnson City, TN","Carter",NA
"County","Carver","MN",5.01594287647062,"Minneapolis-St Paul, MN","Carver",NA
"County","Centre","PA",2.3793207839367,"State College, PA","Centre",NA
"County","Chelan","WA",3.96413250860198,"Wenatchee, WA","Chelan",NA
"County","Clarke","GA",3.66622408442342,"Athens, GA","Clarke",NA
"County","Clarke","VA",4.49692142308416,"Washington, VA","Clarke",NA
"County","Collin","TX",6.19952940081562,"Dallas-Fort Worth, TX","Collin",NA
"County","Coweta","GA",5.13401486942732,"Atlanta, GA","Coweta",NA
"County","Dakota","MN",4.94753532031591,"Minneapolis-St Paul, MN","Dakota",NA
"County","Dakota","NE",3.19726879367904,"Sioux City, NE","Dakota",NA
"County","Dallas","TX",6.32315957463871,"Dallas-Fort Worth, TX","Dallas",NA
"County","Dawson","GA",5.94810412006508,"Atlanta, GA","Dawson",NA
"County","DeSoto","MS",3.22625054914676,"Memphis, MS","DeSoto",NA
"County","Dekalb","GA",6.89465514699545,"Atlanta, GA","Dekalb",NA
"County","Denton","TX",4.67329956663797,"Dallas-Fort Worth, TX","Denton",NA
"County","Denver","CO",4.66942848064392,"Denver, CO","Denver",NA
"County","Durham","NC",6.69281498101529,"Durham, NC","Durham",NA
"County","Elbert","CO",4.73785042139199,"Denver, CO","Elbert",NA
"County","Etowah","AL",0.962575958418701,"Gadsden, AL","Etowah",NA
"County","Fresno","CA",3.62056729228017,"Fresno, CA","Fresno",NA
"County","Fulton","GA",5.67836152466852,"Atlanta, GA","Fulton",NA
"County","Fulton","OH",2.6881856025464,"Toledo, OH","Fulton",NA
"County","Gaston","NC",4.135173174929,"Charlotte, NC","Gaston",NA
"County","Geauga","OH",3.08168801789436,"Cleveland, OH","Geauga",NA
"County","Gibson","IN",3.46352603069502,NA,"Gibson",NA
"County","Gilpin","CO",3.48002308664478,"Denver, CO","Gilpin",NA
"County","Greene","MO",4.9421383197965,"Springfield, MO","Greene",NA
"County","Greene","OH",3.61534715182867,"Dayton, OH","Greene",NA
"County","Greene","VA",3.64415919688473,"Charlottesville, VA","Greene",NA
"County","Grundy","IL",3.28941325945573,"Chicago, IL","Grundy",NA
"County","Hardin","KY",3.29648676327558,"Elizabethtown, KY","Hardin",NA
"County","Hardin","TX",2.82107668786216,"Beaumont, TX","Hardin",NA
"County","Harris","TX",5.00812276437787,"Houston, TX","Harris",NA
"County","Harvey","KS",1.45919056113913,"Wichita, KS","Harvey",NA
"County","Howard","IN",0.704628117998098,"Kokomo, IN","Howard",NA
"County","Howard","MD",3.28059061849844,"Baltimore, MD","Howard",NA
"County","Hudson","NJ",8.5176688838178,"New York, NJ","Hudson",NA
"County","Ingham","MI",2.85568692769171,"Lansing, MI","Ingham",NA
"County","Isanti","MN",4.71751369705377,"Minneapolis-St Paul, MN","Isanti",NA
"County","Jasper","GA",5.63822830002937,"Atlanta, GA","Jasper",NA
"County","Jasper","IN",4.05495340297318,"Chicago, IN","Jasper",NA
"County","Jersey","IL",2.51112526063732,"St. Louis, IL","Jersey",NA
"County","Kenton","KY",2.39018501232029,"Cincinnati, KY","Kenton",NA
"County","Kitsap","WA",4.35185365154287,"Bremerton, WA","Kitsap",NA
"County","Lapeer","MI",1.81205938597174,"Detroit, MI","Lapeer",NA
"County","Lehigh","PA",3.3627961178522,"Allentown, PA","Lehigh",NA
"County","Lonoke","AR",2.92833164561574,"Little Rock, AR","Lonoke",NA
"County","Lorain","OH",2.71544132032365,"Cleveland, OH","Lorain",NA
"County","Loudon","TN",4.87460580980642,"Knoxville, TN","Loudon",NA
"County","Louisa","VA",2.37181134996406,NA,"Louisa",NA
"County","Macomb","MI",3.69918225055859,"Detroit, MI","Macomb",NA
"County","Madera","CA",6.35179073828309,"Madera, CA","Madera",NA
"County","Marion","FL",4.74301435985202,"Ocala, FL","Marion",NA
"County","Marion","IN",4.05018312115082,"Indianapolis, IN","Marion",NA
"County","Marion","OR",5.21844465674766,"Salem, OR","Marion",NA
"County","Marion","TN",4.50204188986712,"Chattanooga, TN","Marion",NA
"County","Martin","FL",3.63629405049763,"Port St. Lucie, FL","Martin",NA
"County","McLean","IL",3.76881350205092,"Bloomington, IL","McLean",NA
"County","Medina","OH",2.84930338693641,"Cleveland, OH","Medina",NA
"County","Medina","TX",-0.68559044631139,"San Antonio, TX","Medina",NA
"County","Menard","IL",5.3014902620034,"Springfield, IL","Menard",NA
"County","Merced","CA",7.9659163279856,"Merced, CA","Merced",NA
"County","Mercer","NJ",3.23014109812943,"Trenton, NJ","Mercer",NA
"County","Mercer","PA",0.172204423895822,"Youngstown, PA","Mercer",NA
"County","Miller","AR",3.78704897757707,"Texarkana, AR","Miller",NA
"County","Mobile","AL",2.60047074994403,"Mobile, AL","Mobile",NA
"County","Mohave","AZ",4.48960531285532,"Lake Havasu City, AZ","Mohave",NA
"County","Monroe","GA",3.1085520617801,"Macon, GA","Monroe",NA
"County","Monroe","IN",5.74882422741261,"Bloomington, IN","Monroe",NA
"County","Monroe","MI",2.91215765780563,"Monroe, MI","Monroe",NA
"County","Monroe","NY",1.31522732120738,"Rochester, NY","Monroe",NA
"County","Morris","NJ",2.5883223370808,"New York, NJ","Morris",NA
"County","Morrow","OH",2.27854327656547,"Columbus, OH","Morrow",NA
"County","Morton","ND",2.87279511831728,"Bismarck, ND","Morton",NA
"County","Murray","GA",1.91469027395194,"Dalton, GA","Murray",NA
"County","Nassau","FL",3.98685706832632,"Jacksonville, FL","Nassau",NA
"County","Nassau","NY",4.07824897152145,"New York, NY","Nassau",NA
"County","Nelson","KY",3.74126712390317,"Bardstown, KY","Nelson",NA
"County","Nelson","VA",3.77346843941394,"Charlottesville, VA","Nelson",NA
"County","Newton","GA",5.20292333309888,"Atlanta, GA","Newton",NA
"County","Newton","IN",-0.0417752762814958,"Chicago, IN","Newton",NA
"County","Oconee","GA",2.45234212217341,"Athens, GA","Oconee",NA
"County","Oconto","WI",3.75619542551513,"Green Bay, WI","Oconto",NA
"County","Oldham","KY",3.80664484734974,"Louisville/Jefferson County, KY","Oldham",NA
"County","Oneida","NY",3.32537682896317,"Utica, NY","Oneida",NA
"County","Orange","CA",3.50103186854416,"Los Angeles-Long Beach-Anaheim, CA","Orange",NA
"County","Orange","FL",6.40591200212332,"Orlando, FL","Orange",NA
"County","Orange","NC",5.02287225440481,"Durham, NC","Orange",NA
"County","Orange","TX",2.57069462139952,"Beaumont, TX","Orange",NA
"County","Oswego","NY",3.11170147012174,"Syracuse, NY","Oswego",NA
"County","Ottawa","MI",2.81127203339204,"Grand Rapids, MI","Ottawa",NA
"County","Ottawa","OH",3.03121446054673,"Port Clinton, OH","Ottawa",NA
"County","Parker","TX",4.87903332039259,"Dallas-Fort Worth, TX","Parker",NA
"County","Peoria","IL",2.883264575036,"Peoria, IL","Peoria",NA
"County","Person","NC",5.15790790022801,"Durham, NC","Person",NA
"County","Pierce","WA",7.22122201870424,"Seattle, WA","Pierce",NA
"County","Pierce","WI",4.1817625739815,"Minneapolis-St Paul, WI","Pierce",NA
"County","Placer","CA",5.49858468399849,"Sacramento, CA","Placer",NA
"County","Platte","MO",3.45191822398498,"Kansas City, MO","Platte",NA
"County","Porter","IN",2.83626947051443,"Chicago, IN","Porter",NA
"County","Preble","OH",3.52746189526072,NA,"Preble",NA
"County","Pueblo","CO",3.73088780355851,"Pueblo, CO","Pueblo",NA
"County","Putnam","IN",4.08857106363277,"Indianapolis, IN","Putnam",NA
"County","Putnam","NY",3.53051497889347,"New York, NY","Putnam",NA
"County","Putnam","WV",4.47845805926252,"Huntington, WV","Putnam",NA
"County","Queens","NY",3.61518483363417,"New York, NY","Queens",NA
"County","Racine","WI",2.07929183950398,"Racine, WI","Racine",NA
"County","Ramsey","MN",5.69327016477353,"Minneapolis-St Paul, MN","Ramsey",NA
"County","Rankin","MS",2.49306274484693,"Jackson, MS","Rankin",NA
"County","Rogers","OK",2.51078391592425,"Tulsa, OK","Rogers",NA
"County","Saline","AR",4.28202381162661,"Little Rock, AR","Saline",NA
"County","Seward","NE",3.52247745214001,"Lincoln, NE","Seward",NA
"County","Shasta","CA",2.27236498009007,"Redding, CA","Shasta",NA
"County","Shelby","AL",4.19096573656128,"Birmingham, AL","Shelby",NA
"County","Shelby","IN",4.40787606591918,"Indianapolis, IN","Shelby",NA
"County","Shelby","KY",4.00802120634891,"Louisville/Jefferson County, KY","Shelby",NA
"County","Shelby","TN",5.55892916214631,"Memphis, TN","Shelby",NA
"County","Skagit","WA",4.68958221294189,"Mount Vernon, WA","Skagit",NA
"County","Solano","CA",5.34415655875402,"Vallejo, CA","Solano",NA
"County","Sonoma","CA",3.73669293309775,"Santa Rosa, CA","Sonoma",NA
"County","Stokes","NC",2.9307389294662,"Winston-Salem, NC","Stokes",NA
"County","Summit","OH",3.04529205092373,"Akron, OH","Summit",NA
"County","Summit","UT",3.68054759046031,"Summit Park, UT","Summit",NA
"County","Sumner","TN",3.93536746201301,"Nashville, TN","Sumner",NA
"County","Sumter","SC",3.15113957874187,"Sumter, SC","Sumter",NA
"County","Sussex","NJ",3.56849992853761,"New York, NJ","Sussex",NA
"County","Sutter","CA",7.86049611857883,"Yuba City, CA","Sutter",NA
"County","Taylor","TX",3.0001713837575,"Abilene, TX","Taylor",NA
"County","Teller","CO",4.62639503997233,"Colorado Springs, CO","Teller",NA
"County","Tipton","TN",4.38702844189522,"Memphis, TN","Tipton",NA
"County","Tooele","UT",6.34529176233145,"Salt Lake City, UT","Tooele",NA
"County","Travis","TX",3.37762176829862,"Austin, TX","Travis",NA
"County","Tulare","CA",4.40901655759553,"Visalia, CA","Tulare",NA
"County","Ulster","NY",4.57343416028774,"Kingston, NY","Ulster",NA
"County","Unicoi","TN",4.37755736825054,"Johnson City, TN","Unicoi",NA
"County","Walker","AL",4.10230374236235,"Birmingham, AL","Walker",NA
"County","Walker","GA",3.53749461553685,"Chattanooga, GA","Walker",NA
"County","Waller","TX",4.76126119638185,"Houston, TX","Waller",NA
"County","Walton","GA",5.63795218817706,"Atlanta, GA","Walton",NA
"County","Warren","IA",2.51923386313282,"Des Moines, IA","Warren",NA
"County","Warren","KY",1.44133321357531,"Bowling Green, KY","Warren",NA
"County","Warren","NJ",3.89666797250238,"Allentown, NJ","Warren",NA
"County","Warren","NY",3.21115946884356,"Glens Falls, NY","Warren",NA
"County","Warren","OH",2.97225810747573,"Cincinnati, OH","Warren",NA
"County","Warren","VA",2.83240365186028,"Washington, VA","Warren",NA
"County","Washoe","NV",6.6790903477948,"Reno, NV","Washoe",NA
"County","Wilson","TN",4.3247921524347,"Nashville, TN","Wilson",NA
"County","Wilson","TX",3.0955916381852,"San Antonio, TX","Wilson",NA
"County","Wright","MN",5.40339477071793,"Minneapolis-St Paul, MN","Wright",NA
"County","Yakima","WA",4.01900689180292,"Yakima, WA","Yakima",NA
